,Name,Franchise,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,playtime,metacritic,rating,exceptional,recommended,meh,skip,esrb_rating
10454,Pet Pals: New Leash on Life,No Franchise,DS,2010.0,Simulation,Destineer,0.05,0.0,0.0,0.0,6.819383259911894,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10455,Emergency! Disaster Rescue Squad,No Franchise,DS,2009.0,Simulation,Destineer,0.03,0.0,0.0,0.0,6.819383259911894,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10456,Plushees,No Franchise,DS,2008.0,Simulation,Destineer,0.01,0.0,0.0,0.0,6.819383259911894,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10457,Rec Room Games,No Franchise,Wii,2009.0,Sports,Destineer,0.35,0.0,0.0,0.02,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10458,Buck Fever,No Franchise,Wii,2009.0,Sports,Destineer,0.13,0.0,0.0,0.01,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10459,Tournament Pool,No Franchise,Wii,2009.0,Sports,Destineer,0.1,0.0,0.0,0.01,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10460,Alien Monster Bowling League,No Franchise,Wii,2009.0,Sports,Destineer,0.09,0.0,0.0,0.01,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10461,Rec Room Games,No Franchise,DS,2011.0,Sports,Destineer,0.07,0.0,0.0,0.0,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10462,Triple Crown Championship Snowboarding,No Franchise,Wii,2010.0,Sports,Destineer,0.02,0.0,0.0,0.0,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10463,Winter Blast: 9 Snow & Ice Games,No Franchise,Wii,2010.0,Sports,Destineer,0.02,0.0,0.0,0.0,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10464,Fab 5 Soccer,No Franchise,DS,2008.0,Sports,Destineer,0.01,0.0,0.0,0.0,18.57699805068226,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10465,WordJong Party,No Franchise,Wii,2008.0,Puzzle,Destineer,0.17,0.0,0.0,0.01,3.5126050420168067,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10466,USA Today Crossword Challenge,No Franchise,DS,2008.0,Puzzle,Destineer,0.11,0.0,0.0,0.01,3.5126050420168067,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10467,USA Today Puzzle Craze,No Franchise,DS,2009.0,Puzzle,Destineer,0.09,0.0,0.0,0.01,3.5126050420168067,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10468,Jumble Madness,No Franchise,DS,2009.0,Puzzle,Destineer,0.06,0.0,0.0,0.0,3.5126050420168067,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10469,Cake Mania: Baker's Challenge,No Franchise,PSP,2008.0,Puzzle,Destineer,0.03,0.0,0.0,0.0,1.0,54.0,3.5250000000000004,0.0,0.0,1.0,0.0,Everyone 10+
10470,Cake Mania: Baker's Challenge,No Franchise,PS2,2008.0,Puzzle,Destineer,0.01,0.01,0.0,0.0,1.0,54.0,3.5250000000000004,0.0,0.0,1.0,0.0,Everyone 10+
10471,Puzzle City,No Franchise,DS,2009.0,Puzzle,Destineer,0.02,0.0,0.0,0.0,3.5126050420168067,54.0,3.5250000000000004,0.0,0.0,0.0,0.0,Everyone 10+
10472,Dragon's Lair Trilogy,No Franchise,Wii,2010.0,Adventure,Destineer,0.15,0.0,0.0,0.01,1.0,54.0,3.43,1.0,3.0,2.0,1.0,Everyone 10+
10473,Princess Isabella: A Witch's Curse,No Franchise,Wii,2010.0,Adventure,Destineer,0.02,0.0,0.0,0.0,3.0,54.0,3.5250000000000004,0.0,0.0,2.0,0.0,Everyone
10474,Spirits & Spells,No Franchise,GC,2003.0,Platform,Wanadoo,0.01,0.0,0.0,0.0,5.744274809160306,61.0,3.48,3.0,11.0,6.0,3.0,Everyone 10+
10475,Spirits & Spells,No Franchise,GBA,2003.0,Platform,Wanadoo,0.01,0.0,0.0,0.0,5.744274809160306,61.0,3.48,3.0,11.0,6.0,3.0,Everyone 10+
10476,Top Gear RPM Tuning,TopGear,XB,2005.0,Racing,Wanadoo,0.01,0.0,0.0,0.0,7.3578680203045685,45.0,3.48,2.0,0.0,0.0,0.0,Teen
10477,Rygar: The Legendary Adventure,No Franchise,PS2,2002.0,Action,Wanadoo,0.2,0.15,0.06,0.05,8.772424017790957,61.0,3.48,0.0,1.0,1.0,0.0,Teen
10478,Kao the Kangaroo Round 2,No Franchise,GC,2005.0,Platform,JoWood Productions,0.01,0.0,0.0,0.0,1.0,67.57142857142857,2.64,6.0,42.0,33.0,51.0,Teen
10479,Kao the Kangaroo Round 2,No Franchise,PS2,2005.0,Platform,JoWood Productions,0.01,0.01,0.0,0.0,1.0,67.57142857142857,2.64,6.0,42.0,33.0,51.0,Teen
10480,Legend of Kay,No Franchise,DS,2010.0,Action,JoWood Productions,0.06,0.0,0.0,0.0,8.772424017790957,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10481,Legend of Kay,No Franchise,PS2,2005.0,Action,JoWood Productions,0.03,0.02,0.0,0.01,8.772424017790957,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10482,Playmobil Top Agents,Playmobil,DS,2010.0,Action,JoWood Productions,0.0,0.04,0.0,0.0,8.772424017790957,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10483,Arcania: Gothic 4,No Franchise,PC,2010.0,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,1.0,63.0,2.44,5.0,33.0,89.0,79.0,Teen
10484,Arcania: Gothic 4,No Franchise,X360,2010.0,Role-Playing,JoWood Productions,0.03,0.04,0.01,0.01,1.0,63.0,2.44,5.0,33.0,89.0,79.0,Teen
10485,Gothic 3,No Franchise,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,14.106573705179283,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10486,Drivers Ed Portable,No Franchise,DS,2008.0,Misc,JoWood Productions,0.05,0.0,0.0,0.0,4.907542579075426,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10487,Pet Pals: Animal Doctor,No Franchise,Wii,2008.0,Simulation,JoWood Productions,0.13,0.0,0.0,0.01,6.819383259911894,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10488,LifeSigns: Surgical Unit,No Franchise,DS,2005.0,Simulation,JoWood Productions,0.01,0.01,0.0,0.0,6.819383259911894,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10489,Yoga Wii,No Franchise,Wii,2009.0,Sports,JoWood Productions,0.15,0.05,0.0,0.02,18.57699805068226,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10490,Zoo Quest: Puzzle Fun!,No Franchise,DS,2008.0,Puzzle,JoWood Productions,0.05,0.0,0.0,0.0,3.5126050420168067,67.57142857142857,2.98,0.0,0.0,0.0,0.0,Teen
10491,Agatha Christie: The ABC Murders,No Franchise,DS,2009.0,Adventure,JoWood Productions,0.08,0.01,0.0,0.01,4.0,67.0,3.32,5.0,31.0,27.0,9.0,Teen
10492,Agatha Christie: Peril at End House,No Franchise,PC,2009.0,Adventure,JoWood Productions,0.0,0.01,0.0,0.0,5.423611111111111,67.57142857142857,2.98,1.0,0.0,0.0,0.0,Teen
10493,Hotel Giant 2,No Franchise,PC,2008.0,Strategy,JoWood Productions,0.0,0.03,0.0,0.01,1.0,58.0,2.98,0.0,2.0,1.0,2.0,Teen
10494,Future Tactics: The Uprising,No Franchise,XB,2004.0,Strategy,JoWood Productions,0.02,0.01,0.0,0.0,4.628205128205129,67.57142857142857,2.98,1.0,0.0,1.0,0.0,Teen
10495,Future Tactics: The Uprising,No Franchise,GC,2004.0,Strategy,JoWood Productions,0.02,0.0,0.0,0.0,4.628205128205129,67.57142857142857,2.98,1.0,0.0,1.0,0.0,Teen
10496,Maximum Capacity: Hotel Giant,No Franchise,PC,2002.0,Strategy,JoWood Productions,0.0,0.02,0.0,0.0,1.0,58.0,2.98,0.0,2.0,1.0,2.0,Teen
10497,Kao the Kangaroo,No Franchise,GBA,2001.0,Platform,Titus,0.01,0.0,0.0,0.0,2.0,67.33333333333333,3.42,0.0,10.0,8.0,1.0,Everyone
10498,Automobili Lamborghini,No Franchise,N64,1997.0,Racing,Titus,0.28,0.17,0.0,0.01,7.3578680203045685,67.33333333333333,3.67,0.0,1.0,1.0,1.0,Teen
10499,Roadsters 99,No Franchise,N64,1999.0,Racing,Titus,0.06,0.13,0.0,0.01,7.3578680203045685,67.0,4.07,7.0,18.0,2.0,1.0,Teen
10500,Stunt GP,No Franchise,PS2,2001.0,Racing,Titus,0.02,0.02,0.0,0.01,7.3578680203045685,67.33333333333333,4.43,3.0,4.0,0.0,0.0,Teen
10501,Roadsters,No Franchise,PS,2000.0,Racing,Titus,0.02,0.01,0.0,0.0,7.3578680203045685,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10502,Top Gun: Firestorm Advance,TopGun,GBA,2002.0,Shooter,Titus,0.07,0.02,0.0,0.0,5.608695652173913,67.33333333333333,3.67,4.0,18.0,5.0,3.0,Teen
10503,RoboCop,No Franchise,XB,2003.0,Shooter,Titus,0.01,0.0,0.0,0.0,5.608695652173913,67.33333333333333,3.37,1.0,7.0,10.0,1.0,Mature
10504,Ninja Warriors,No Franchise,SNES,1993.0,Action,Titus,0.0,0.0,0.07,0.0,8.772424017790957,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10505,Planet Monsters,No Franchise,GBA,2001.0,Action,Titus,0.01,0.0,0.0,0.0,8.772424017790957,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10506,Virtual Chess 64,No Franchise,N64,1998.0,Misc,Titus,0.05,0.01,0.0,0.0,4.907542579075426,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10507,Top Gun: Combat Zones,TopGun,PS2,2001.0,Simulation,Titus,0.45,0.35,0.0,0.12,6.819383259911894,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10508,Top Gun: Combat Zones,TopGun,GC,2002.0,Simulation,Titus,0.12,0.03,0.0,0.0,6.819383259911894,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10509,Xena: Warrior Princess - The Talisman of Fate,No Franchise,N64,1999.0,Fighting,Titus,0.23,0.06,0.0,0.0,5.588832487309645,67.33333333333333,3.67,0.0,0.0,0.0,0.0,Teen
10510,Evil Zone,No Franchise,PS,1998.0,Fighting,Titus,0.14,0.1,0.0,0.02,5.588832487309645,67.33333333333333,3.67,0.0,3.0,0.0,0.0,Teen
10511,Barbarian,No Franchise,PS2,2002.0,Fighting,Titus,0.07,0.06,0.0,0.02,5.588832487309645,67.33333333333333,3.67,0.0,0.0,3.0,1.0,Teen
10512,Virtual Kasparov,No Franchise,GBA,2002.0,Strategy,Titus,0.01,0.01,0.0,0.0,4.628205128205129,67.33333333333333,3.67,0.0,2.0,0.0,0.0,Teen
10513,Colin McRae Rally,ColinMcRae,PS,1998.0,Racing,Codemasters,0.09,2.43,0.12,0.22,7.3578680203045685,73.36082474226804,4.05,11.0,37.0,8.0,0.0,Teen
10514,TOCA Touring Car Championship,No Franchise,PS,1997.0,Racing,Codemasters,0.07,2.0,0.02,0.18,7.3578680203045685,73.36082474226804,3.67,1.0,0.0,1.0,0.0,Teen
10515,Colin McRae Rally 3,ColinMcRae,PS2,2002.0,Racing,Codemasters,0.03,1.05,0.02,0.3,7.3578680203045685,73.36082474226804,3.81,2.0,20.0,4.0,1.0,Teen
10516,F1 2010,F1,PS3,2010.0,Racing,Codemasters,0.25,0.76,0.08,0.27,4.0,84.0,3.47,3.0,32.0,14.0,6.0,Everyone
10517,TOCA 2: Touring Cars,No Franchise,PS,1998.0,Racing,Codemasters,0.03,1.16,0.02,0.11,7.3578680203045685,73.36082474226804,3.67,2.0,1.0,1.0,0.0,Teen
10518,F1 2011,F1,PS3,2011.0,Racing,Codemasters,0.12,0.75,0.11,0.25,2.0,83.0,3.48,5.0,22.0,14.0,5.0,Everyone
10519,GRID,No Franchise,PS3,2008.0,Racing,Codemasters,0.31,0.57,0.03,0.2,1.0,75.0,3.31,5.0,18.0,22.0,6.0,Everyone
10520,DiRT 3,DiRT,PS3,2011.0,Racing,Codemasters,0.27,0.59,0.01,0.21,2.0,87.0,3.67,40.0,247.0,84.0,29.0,Teen
10521,F1 2012,F1,PS3,2012.0,Racing,Codemasters,0.12,0.64,0.05,0.25,4.0,80.0,3.78,3.0,32.0,10.0,1.0,Teen
10522,DiRT,DiRT,PS3,2007.0,Racing,Codemasters,0.16,0.67,0.0,0.23,2.0,83.0,3.97,18.0,70.0,12.0,3.0,Teen
10523,DiRT 2,DiRT,PS3,2009.0,Racing,Codemasters,0.27,0.53,0.0,0.2,3.0,88.0,4.03,71.0,121.0,30.0,11.0,Teen
10524,Colin McRae Rally 04,ColinMcRae,PS2,2003.0,Racing,Codemasters,0.01,0.71,0.01,0.21,10.0,73.36082474226804,4.0,2.0,14.0,2.0,0.0,Teen
10525,Colin McRae Rally 2.0,ColinMcRae,PS,2000.0,Racing,Codemasters,0.02,0.8,0.02,0.07,7.3578680203045685,73.36082474226804,4.18,24.0,58.0,5.0,1.0,Teen
10526,F1 2009,F1,Wii,2009.0,Racing,Codemasters,0.15,0.63,0.0,0.11,7.3578680203045685,73.36082474226804,3.67,0.0,1.0,0.0,1.0,Everyone 10+
10527,F1 2010,F1,X360,2010.0,Racing,Codemasters,0.18,0.59,0.01,0.1,4.0,84.0,3.47,3.0,32.0,14.0,6.0,Everyone
10528,GRID,No Franchise,X360,2008.0,Racing,Codemasters,0.33,0.44,0.01,0.09,1.0,75.0,3.31,5.0,18.0,22.0,6.0,Everyone
10529,DiRT,DiRT,X360,2007.0,Racing,Codemasters,0.38,0.4,0.0,0.09,2.0,83.0,3.97,18.0,70.0,12.0,3.0,Teen
10530,DiRT 2,DiRT,X360,2009.0,Racing,Codemasters,0.32,0.4,0.0,0.09,3.0,88.0,4.03,71.0,121.0,30.0,11.0,Teen
10531,F1 2011,F1,X360,2011.0,Racing,Codemasters,0.11,0.51,0.01,0.09,2.0,83.0,3.48,5.0,22.0,14.0,5.0,Everyone
10532,DiRT 3,DiRT,X360,2011.0,Racing,Codemasters,0.23,0.41,0.01,0.08,2.0,87.0,3.67,40.0,247.0,84.0,29.0,Teen
10533,F1 2013,F1,PS3,2013.0,Racing,Codemasters,0.01,0.45,0.03,0.15,5.0,78.0,3.12,7.0,30.0,26.0,17.0,Everyone 10+
10534,F1 2009,F1,PSP,2009.0,Racing,Codemasters,0.08,0.29,0.0,0.16,7.3578680203045685,73.36082474226804,3.67,0.0,1.0,0.0,1.0,Everyone 10+
10535,F1 2012,F1,X360,2012.0,Racing,Codemasters,0.1,0.35,0.0,0.06,4.0,80.0,3.78,3.0,32.0,10.0,1.0,Teen
10536,F1 2014,F1,PS3,2014.0,Racing,Codemasters,0.07,0.31,0.02,0.08,6.0,61.0,3.68,3.0,23.0,5.0,3.0,Everyone
10537,GRID 2,No Franchise,PS3,2013.0,Racing,Codemasters,0.07,0.23,0.01,0.09,4.0,80.0,3.3,64.0,387.0,226.0,137.0,Everyone 10+
10538,DiRT 2,DiRT,Wii,2009.0,Racing,Codemasters,0.11,0.23,0.0,0.04,3.0,88.0,4.03,71.0,121.0,30.0,11.0,Teen
10539,F1 Race Stars,F1,PS3,2012.0,Racing,Codemasters,0.06,0.21,0.0,0.08,1.0,62.0,2.87,3.0,18.0,24.0,16.0,Everyone 10+
10540,F1 2013,F1,X360,2013.0,Racing,Codemasters,0.01,0.28,0.0,0.03,5.0,78.0,3.12,7.0,30.0,26.0,17.0,Everyone 10+
10541,DiRT Rally,DiRT,PS4,2016.0,Racing,Codemasters,0.03,0.24,0.0,0.05,4.0,86.0,3.69,129.0,342.0,119.0,72.0,Teen
10542,Fuel,No Franchise,X360,2009.0,Racing,Codemasters,0.09,0.19,0.0,0.04,1.0,67.0,3.27,7.0,28.0,36.0,10.0,Everyone
10543,GRID 2,No Franchise,X360,2013.0,Racing,Codemasters,0.08,0.17,0.0,0.03,4.0,80.0,3.3,64.0,387.0,226.0,137.0,Everyone 10+
10544,F1 Race Stars,F1,X360,2012.0,Racing,Codemasters,0.07,0.18,0.0,0.03,1.0,62.0,2.87,3.0,18.0,24.0,16.0,Everyone 10+
10545,Pro Race Driver,No Franchise,PS2,2002.0,Racing,Codemasters,0.13,0.1,0.0,0.03,7.3578680203045685,73.36082474226804,4.2,2.0,8.0,0.0,0.0,Teen
10546,F1 2016 (Codemasters),F1,PS4,2016.0,Racing,Codemasters,0.01,0.21,0.01,0.04,10.0,89.0,3.77,10.0,53.0,10.0,6.0,Everyone
10547,F1 2014,F1,X360,2014.0,Racing,Codemasters,0.08,0.15,0.0,0.02,6.0,61.0,3.68,3.0,23.0,5.0,3.0,Everyone
10548,TOCA Race Driver 2: Ultimate Racing Simulator,No Franchise,PSP,2005.0,Racing,Codemasters,0.0,0.25,0.0,0.0,7.3578680203045685,82.0,3.5,2.0,2.0,3.0,1.0,Teen
10549,Fuel,No Franchise,PS3,2009.0,Racing,Codemasters,0.08,0.12,0.0,0.05,1.0,67.0,3.27,7.0,28.0,36.0,10.0,Everyone
10550,DiRT Showdown,DiRT,X360,2012.0,Racing,Codemasters,0.08,0.14,0.0,0.02,2.0,74.0,3.3,24.0,205.0,135.0,62.0,Everyone 10+
10551,GRID Autosport,No Franchise,PS3,2014.0,Racing,Codemasters,0.05,0.11,0.01,0.04,6.0,78.0,3.67,22.0,117.0,60.0,10.0,Teen
10552,DiRT Showdown,DiRT,PS3,2012.0,Racing,Codemasters,0.02,0.13,0.0,0.04,2.0,74.0,3.3,24.0,205.0,135.0,62.0,Everyone 10+
10553,F1 2011,F1,PC,2011.0,Racing,Codemasters,0.0,0.15,0.0,0.04,2.0,83.0,3.48,5.0,22.0,14.0,5.0,Everyone
10554,F1 2011,F1,3DS,2011.0,Racing,Codemasters,0.07,0.08,0.0,0.02,2.0,83.0,3.48,5.0,22.0,14.0,5.0,Everyone
10555,DiRT 3,DiRT,PC,2011.0,Racing,Codemasters,0.0,0.13,0.0,0.03,2.0,87.0,3.67,40.0,247.0,84.0,29.0,Teen
10556,F1 2012,F1,PC,2012.0,Racing,Codemasters,0.01,0.11,0.0,0.03,4.0,80.0,3.78,3.0,32.0,10.0,1.0,Teen
10557,F1 2011,F1,PSV,2011.0,Racing,Codemasters,0.03,0.08,0.01,0.03,2.0,83.0,3.48,5.0,22.0,14.0,5.0,Everyone
10558,Micro Machines 64 Turbo,No Franchise,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.0,7.3578680203045685,73.36082474226804,4.13,4.0,9.0,2.0,0.0,Teen
10559,TOCA Race Driver 2: Ultimate Racing Simulator,No Franchise,XB,2004.0,Racing,Codemasters,0.09,0.03,0.0,0.0,7.3578680203045685,82.0,3.5,2.0,2.0,3.0,1.0,Teen
10560,DiRT 2,DiRT,DS,2009.0,Racing,Codemasters,0.06,0.04,0.0,0.01,3.0,88.0,4.03,71.0,121.0,30.0,11.0,Teen
10561,IndyCar Series,Indicar,PS2,2003.0,Racing,Codemasters,0.06,0.05,0.0,0.02,7.3578680203045685,73.36082474226804,3.67,1.0,0.0,0.0,0.0,Teen
10562,DiRT Rally,DiRT,XOne,2016.0,Racing,Codemasters,0.03,0.08,0.0,0.01,4.0,86.0,3.69,129.0,342.0,119.0,72.0,Teen
10563,FoxKids.com Micro Maniacs Racing,No Franchise,PS,2000.0,Racing,Codemasters,0.06,0.04,0.0,0.01,7.3578680203045685,73.36082474226804,4.05,12.0,27.0,1.0,3.0,Teen
10564,Colin McRae Rally 04,ColinMcRae,XB,2004.0,Racing,Codemasters,0.08,0.02,0.0,0.0,10.0,73.36082474226804,4.0,2.0,14.0,2.0,0.0,Teen
10565,GRID Autosport,No Franchise,X360,2014.0,Racing,Codemasters,0.03,0.06,0.0,0.01,6.0,78.0,3.67,22.0,117.0,60.0,10.0,Teen
10566,Micro Machines V3,No Franchise,PS,1997.0,Racing,Codemasters,0.06,0.04,0.0,0.01,7.3578680203045685,73.36082474226804,4.13,4.0,9.0,2.0,0.0,Teen
10567,F1 2014,F1,PC,2014.0,Racing,Codemasters,0.0,0.09,0.0,0.01,6.0,61.0,3.68,3.0,23.0,5.0,3.0,Everyone
10568,F1 2016 (Codemasters),F1,XOne,2016.0,Racing,Codemasters,0.01,0.07,0.0,0.01,10.0,89.0,3.77,10.0,53.0,10.0,6.0,Everyone
10569,TOCA Race Driver 3,No Franchise,PS2,2006.0,Racing,Codemasters,0.04,0.03,0.0,0.01,6.0,83.0,4.14,5.0,15.0,2.0,0.0,Everyone 10+
10570,GRID 2,No Franchise,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,4.0,80.0,3.3,64.0,387.0,226.0,137.0,Everyone 10+
10571,TOCA Race Driver 2: Ultimate Racing Simulator,No Franchise,PS2,2004.0,Racing,Codemasters,0.03,0.02,0.0,0.01,7.3578680203045685,82.0,3.5,2.0,2.0,3.0,1.0,Teen
10572,F1 2010,F1,PC,2010.0,Racing,Codemasters,0.0,0.05,0.0,0.01,4.0,84.0,3.47,3.0,32.0,14.0,6.0,Everyone
10573,IndyCar Series,Indicar,XB,2003.0,Racing,Codemasters,0.04,0.01,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,1.0,0.0,0.0,0.0,Teen
10574,DiRT 2,DiRT,PC,2009.0,Racing,Codemasters,0.0,0.04,0.0,0.01,3.0,88.0,4.03,71.0,121.0,30.0,11.0,Teen
10575,Colin McRae Rally 2005,ColinMcRae,XB,2004.0,Racing,Codemasters,0.04,0.01,0.0,0.0,6.0,73.36082474226804,4.11,7.0,28.0,3.0,0.0,Teen
10576,TOCA Race Driver 2,No Franchise,XB,2004.0,Racing,Codemasters,0.03,0.01,0.0,0.0,7.3578680203045685,82.0,3.5,2.0,2.0,3.0,1.0,Teen
10577,Colin McRae Rally 3,ColinMcRae,XB,2002.0,Racing,Codemasters,0.03,0.01,0.0,0.0,7.3578680203045685,73.36082474226804,3.81,2.0,20.0,4.0,1.0,Teen
10578,Pro Race Driver,No Franchise,XB,2003.0,Racing,Codemasters,0.03,0.01,0.0,0.0,7.3578680203045685,73.36082474226804,4.2,2.0,8.0,0.0,0.0,Teen
10579,TOCA Race Driver 3,No Franchise,XB,2006.0,Racing,Codemasters,0.03,0.01,0.0,0.0,6.0,83.0,4.14,5.0,15.0,2.0,0.0,Everyone 10+
10580,Race Driver 2006,No Franchise,PSP,2006.0,Racing,Codemasters,0.03,0.0,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,0.0,0.0,0.0,0.0,Teen
10581,DiRT Rally,DiRT,PC,2016.0,Racing,Codemasters,0.0,0.03,0.0,0.0,4.0,86.0,3.69,129.0,342.0,119.0,72.0,Teen
10582,GRID Autosport,No Franchise,PC,2014.0,Racing,Codemasters,0.0,0.02,0.0,0.0,6.0,78.0,3.67,22.0,117.0,60.0,10.0,Teen
10583,Colin McRae Rally 2.0,ColinMcRae,GBA,2002.0,Racing,Codemasters,0.02,0.01,0.0,0.0,7.3578680203045685,73.36082474226804,4.18,24.0,58.0,5.0,1.0,Teen
10584,F1 Race Stars,F1,PC,2012.0,Racing,Codemasters,0.0,0.02,0.0,0.0,1.0,62.0,2.87,3.0,18.0,24.0,16.0,Everyone 10+
10585,DiRT,DiRT,PC,2007.0,Racing,Codemasters,0.0,0.02,0.0,0.0,2.0,83.0,3.97,18.0,70.0,12.0,3.0,Teen
10586,Fuel,No Franchise,PC,2009.0,Racing,Codemasters,0.0,0.02,0.0,0.0,1.0,67.0,3.27,7.0,28.0,36.0,10.0,Everyone
10587,F1 2016 (Codemasters),F1,PC,2016.0,Racing,Codemasters,0.0,0.02,0.0,0.0,10.0,89.0,3.77,10.0,53.0,10.0,6.0,Everyone
10588,TOCA Race Driver 3,No Franchise,PC,2006.0,Racing,Codemasters,0.0,0.02,0.0,0.0,6.0,83.0,4.14,5.0,15.0,2.0,0.0,Everyone 10+
10589,Micro Machines V4,No Franchise,PSP,2006.0,Racing,Codemasters,0.01,0.0,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,1.0,2.0,2.0,0.0,Teen
10590,Emergency Mayhem,No Franchise,Wii,2008.0,Racing,Codemasters,0.02,0.0,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,0.0,0.0,0.0,0.0,Teen
10591,Colin McRae Rally 2005,ColinMcRae,PC,2004.0,Racing,Codemasters,0.0,0.01,0.0,0.0,6.0,73.36082474226804,4.11,7.0,28.0,3.0,0.0,Teen
10592,Race Driver: Create & Race,No Franchise,DS,2007.0,Racing,Codemasters,0.01,0.0,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,0.0,0.0,0.0,0.0,Teen
10593,Colin McRae Rally 04,ColinMcRae,PC,2004.0,Racing,Codemasters,0.0,0.01,0.0,0.0,10.0,73.36082474226804,4.0,2.0,14.0,2.0,0.0,Teen
10594,Colin McRae Rally 2005 plus,ColinMcRae,PSP,2005.0,Racing,Codemasters,0.0,0.0,0.01,0.0,7.3578680203045685,73.36082474226804,4.05,11.0,37.0,8.0,0.0,Teen
10595,Micro Machines V4,No Franchise,PS2,2006.0,Racing,Codemasters,0.01,0.0,0.0,0.0,7.3578680203045685,73.36082474226804,3.67,1.0,2.0,2.0,0.0,Teen
10596,Clive Barker's Jericho,No Franchise,X360,2007.0,Shooter,Codemasters,0.28,0.01,0.0,0.02,1.0,62.0,3.68,32.0,99.0,50.0,15.0,Mature
10597,Clive Barker's Jericho,No Franchise,PS3,2007.0,Shooter,Codemasters,0.17,0.01,0.0,0.02,1.0,62.0,3.68,32.0,99.0,50.0,15.0,Mature
10598,Star Trek: Voyager Elite Force,StarTrek,PS2,2001.0,Shooter,Codemasters,0.07,0.06,0.0,0.02,1.0,69.0,3.69,1.0,18.0,6.0,1.0,Teen
10599,Nanostray 2,No Franchise,DS,2008.0,Shooter,Codemasters,0.03,0.01,0.0,0.0,5.608695652173913,73.36082474226804,3.67,0.0,0.0,0.0,0.0,Teen
10600,Clive Barker's Jericho,No Franchise,PC,2007.0,Shooter,Codemasters,0.0,0.01,0.0,0.0,1.0,62.0,3.68,32.0,99.0,50.0,15.0,Mature
10601,Overlord: Dark Legend,Overlord,Wii,2009.0,Action,Codemasters,0.12,0.22,0.0,0.04,8.772424017790957,68.0,3.67,0.0,0.0,0.0,1.0,Teen
10602,Overlord II,Overlord,X360,2009.0,Action,Codemasters,0.15,0.14,0.0,0.03,2.0,79.0,3.77,66.0,202.0,63.0,29.0,Teen
10603,Overlord II,Overlord,PS3,2009.0,Action,Codemasters,0.11,0.15,0.0,0.06,2.0,79.0,3.77,66.0,202.0,63.0,29.0,Teen
10604,Overlord: Raising Hell,Overlord,PS3,2008.0,Action,Codemasters,0.07,0.04,0.0,0.02,2.0,72.0,3.7,32.0,124.0,27.0,22.0,Teen
10605,Heatseeker,No Franchise,Wii,2007.0,Action,Codemasters,0.08,0.0,0.0,0.01,8.772424017790957,61.0,3.67,0.0,0.0,0.0,0.0,Teen
10606,Indycar Series 2005,Indicar,XB,2004.0,Action,Codemasters,0.06,0.02,0.0,0.0,8.772424017790957,73.36082474226804,4.13,20.0,33.0,9.0,1.0,Teen
